normalized	headword	source	sourceUrl
BETALKERA	betalkera	kuwiktionary	https://ku.wiktionary.org/wiki/betalkera
BETALKERAN	betalkeran	kuwiktionary	https://ku.wiktionary.org/wiki/betalkeran
BETALKEREK	betalkerek	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerek
BETALKEREKE	betalkereke	kuwiktionary	https://ku.wiktionary.org/wiki/betalkereke
BETALKEREKÊ	betalkerekê	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerekê
BETALKEREKÎ	betalkerekî	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerekî
BETALKERIN	betalkerin	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerin
BETALKERINAN	betalkerinan	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerinan
BETALKERINE	betalkerine	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerine
BETALKERINO	betalkerino	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerino
BETALKERO	betalkero	kuwiktionary	https://ku.wiktionary.org/wiki/betalkero
BETALKERÊ	betalkerê	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerê
BETALKERÊN	betalkerên	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerên
BETALKERÎ	betalkerî	kuwiktionary	https://ku.wiktionary.org/wiki/betalkerî
BETALÎKIRÎ	betalîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/betalîkirî
BETAR	betar	kuwiktionary	https://ku.wiktionary.org/wiki/betar
BETAVE	betave	kuwiktionary	https://ku.wiktionary.org/wiki/betave
BETAVEHÎ	betavehî	kuwiktionary	https://ku.wiktionary.org/wiki/betavehî
BETAVEKER	betaveker	kuwiktionary	https://ku.wiktionary.org/wiki/betaveker
BETAVEKERA	betavekera	kuwiktionary	https://ku.wiktionary.org/wiki/betavekera
BETAVEKERAN	betavekeran	kuwiktionary	https://ku.wiktionary.org/wiki/betavekeran
BETAVEKEREK	betavekerek	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerek
BETAVEKEREKE	betavekereke	kuwiktionary	https://ku.wiktionary.org/wiki/betavekereke
BETAVEKEREKÊ	betavekerekê	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerekê
BETAVEKEREKÎ	betavekerekî	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerekî
BETAVEKERIN	betavekerin	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerin
BETAVEKERINAN	betavekerinan	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerinan
BETAVEKERINE	betavekerine	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerine
BETAVEKERINO	betavekerino	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerino
BETAVEKERO	betavekero	kuwiktionary	https://ku.wiktionary.org/wiki/betavekero
BETAVEKERÊ	betavekerê	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerê
BETAVEKERÊN	betavekerên	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerên
BETAVEKERÎ	betavekerî	kuwiktionary	https://ku.wiktionary.org/wiki/betavekerî
BETAVEKIRINÊ	betavekirinê	kuwiktionary	https://ku.wiktionary.org/wiki/betavekirinê
BETAVETIRÎN	betavetirîn	kuwiktionary	https://ku.wiktionary.org/wiki/betavetirîn
BETEL	betel	kuwiktionary	https://ku.wiktionary.org/wiki/betel
BETELA	betela	kuwiktionary	https://ku.wiktionary.org/wiki/betela
BETELAN	betelan	kuwiktionary	https://ku.wiktionary.org/wiki/betelan
BETELEK	betelek	kuwiktionary	https://ku.wiktionary.org/wiki/betelek
BETELEKE	beteleke	kuwiktionary	https://ku.wiktionary.org/wiki/beteleke
BETELEKÊ	betelekê	kuwiktionary	https://ku.wiktionary.org/wiki/betelekê
BETELIN	betelin	kuwiktionary	https://ku.wiktionary.org/wiki/betelin
BETELINAN	betelinan	kuwiktionary	https://ku.wiktionary.org/wiki/betelinan
BETELÊ	betelê	kuwiktionary	https://ku.wiktionary.org/wiki/betelê
BETELÊN	betelên	kuwiktionary	https://ku.wiktionary.org/wiki/betelên
BETILAND	betiland	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/betiland
BETILANDIBE	betilandibe	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/betilandibe
BETILANDIBIM	betilandibim	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/betilandibim
BETILANDIBIN	betilandibin	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/betilandibin
BETILANDIBÎ	betilandibî	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/betilandibî
BETILANDIBÛ	betilandibû	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/betilandibû
BETILANDIYE	betilandiye	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/betilandiye
BETILANDÎKIRÎ	betilandîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/betilandîkirî
BETILÎKIRÎ	betilîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/betilîkirî
BETIR	betir	kuwiktionary	https://ku.wiktionary.org/wiki/betir
BETLAN	betlan	kuwiktionary	https://ku.wiktionary.org/wiki/betlan
BETLANEKIRÎ	betlanekirî	kuwiktionary	https://ku.wiktionary.org/wiki/betlanekirî
BETLANTIRÎN	betlantirîn	kuwiktionary	https://ku.wiktionary.org/wiki/betlantirîn
BETLANÎ	betlanî	kuwiktionary	https://ku.wiktionary.org/wiki/betlanî
BETONKIRÎ	betonkirî	kuwiktionary	https://ku.wiktionary.org/wiki/betonkirî
BETRAPAR	betrapar	kuwiktionary	https://ku.wiktionary.org/wiki/betrapar
BETRAPÊR	betrapêr	kuwiktionary	https://ku.wiktionary.org/wiki/betrapêr
BETRÎQ	betrîq	wiktionary+kuwiktionary	https://ku.wiktionary.org/wiki/betrîq
BETÛBEŞK	betûbeşk	kuwiktionary	https://ku.wiktionary.org/wiki/betûbeşk
BETÛM	betûm	kuwiktionary	https://ku.wiktionary.org/wiki/betûm
BETÛMÎ	betûmî	kuwiktionary	https://ku.wiktionary.org/wiki/betûmî
BEVIL	bevil	kuwiktionary	https://ku.wiktionary.org/wiki/bevil
BEVÇÛN	bevçûn	kuwiktionary	https://ku.wiktionary.org/wiki/bevçûn
BEWRAN	Bewran	kuwiktionary	https://ku.wiktionary.org/wiki/Bewran
BEXDÛNIS	bexdûnis	kuwiktionary	https://ku.wiktionary.org/wiki/bexdûnis
BEXE	bexe	kuwiktionary	https://ku.wiktionary.org/wiki/bexe
BEXEYEK	bexeyek	kuwiktionary	https://ku.wiktionary.org/wiki/bexeyek
BEXEYIN	bexeyin	kuwiktionary	https://ku.wiktionary.org/wiki/bexeyin
BEXIŞÎNA	bexişîna	kuwiktionary	https://ku.wiktionary.org/wiki/bexişîna
BEXIŞÎNAN	bexişînan	kuwiktionary	https://ku.wiktionary.org/wiki/bexişînan
BEXIŞÎNEK	bexişînek	kuwiktionary	https://ku.wiktionary.org/wiki/bexişînek
BEXIŞÎNEKE	bexişîneke	kuwiktionary	https://ku.wiktionary.org/wiki/bexişîneke
BEXIŞÎNEKÊ	bexişînekê	kuwiktionary	https://ku.wiktionary.org/wiki/bexişînekê
BEXIŞÎNIN	bexişînin	kuwiktionary	https://ku.wiktionary.org/wiki/bexişînin
BEXIŞÎNINAN	bexişîninan	kuwiktionary	https://ku.wiktionary.org/wiki/bexişîninan
BEXIŞÎNINE	bexişînine	kuwiktionary	https://ku.wiktionary.org/wiki/bexişînine
BEXIŞÎNÊ	bexişînê	kuwiktionary	https://ku.wiktionary.org/wiki/bexişînê
BEXIŞÎNÊN	bexişînên	kuwiktionary	https://ku.wiktionary.org/wiki/bexişînên
BEXT HEBÊ, TEXT Ê BI XWE BÊ	bext hebê, text ê bi xwe bê	kuwiktionary	https://ku.wiktionary.org/wiki/bext_hebê,_text_ê_bi_xwe_bê
BEXT KELEHA MÊRA YE	bext keleha mêra ye	kuwiktionary	https://ku.wiktionary.org/wiki/bext_keleha_mêra_ye
BEXT KETE XORTEKÎ BI DIL BÊ, ÇIQASÎ PEZ BIGERÎNÎ, PEZ ŞÎR DIDÊ	bext kete xortekî bi dil bê, çiqasî pez bigerînî, pez şîr didê	kuwiktionary	https://ku.wiktionary.org/wiki/bext_kete_xortekî_bi_dil_bê,_çiqasî_pez_bigerînî,_pez_şîr_didê
BEXTBÎN	bextbîn	kuwiktionary	https://ku.wiktionary.org/wiki/bextbîn
BEXTBÎNÎ	bextbînî	kuwiktionary	https://ku.wiktionary.org/wiki/bextbînî
BEXTDARÎ	bextdarî	kuwiktionary	https://ku.wiktionary.org/wiki/bextdarî
BEXTEWERKIRÎ	bextewerkirî	kuwiktionary	https://ku.wiktionary.org/wiki/bextewerkirî
BEXTIYARKIRÎ	bextiyarkirî	kuwiktionary	https://ku.wiktionary.org/wiki/bextiyarkirî
BEXTKIRÎ	bextkirî	kuwiktionary	https://ku.wiktionary.org/wiki/bextkirî
BEXTREŞKIRÎ	bextreşkirî	kuwiktionary	https://ku.wiktionary.org/wiki/bextreşkirî
BEXTÊ BEDBEXTA TINEBÛ, MIN MÊREK KIR EW JÎ EXTE BÛ	bextê bedbexta tinebû, min mêrek kir ew jî exte bû	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_bedbexta_tinebû,_min_mêrek_kir_ew_jî_exte_bû
BEXTÊ DÊ CIHÎZÊ QÎZÊ YE	bextê dê cihîzê qîzê ye	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_dê_cihîzê_qîzê_ye
BEXTÊ REŞ TIM Ê XWEDÎ YE	bextê reş tim ê xwedî ye	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_reş_tim_ê_xwedî_ye
BEXTÊ ROMÊ TUNE YE	bextê romê tune ye	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_romê_tune_ye
BEXTÊ SÊWIYA HEBA ROJA ÎDÊ ZIK NEDÊŞAN	bextê sêwiya heba roja îdê zik nedêşan	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_sêwiya_heba_roja_îdê_zik_nedêşan
BEXTÊ SÊWIYA HEBA, DÊ Û BAVÊ WAN NEDIMIRIN	bextê sêwiya heba, dê û bavê wan nedimirin	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_sêwiya_heba,_dê_û_bavê_wan_nedimirin
BEXTÊ TE HEBÊ, PISÎKA TE JÎ WÊ NÊÇÎRVAN BÊ	bextê te hebê, pisîka te jî wê nêçîrvan bê	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_te_hebê,_pisîka_te_jî_wê_nêçîrvan_bê
BEXTÊ XUDÊ	bextê xudê	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_xudê
BEXTÊ XWE REŞ KIRIN	bextê xwe reş kirin	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_xwe_reş_kirin
BEXTÊ XWE TERIBANDIN	bextê xwe teribandin	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_xwe_teribandin
BEXTÊ XWE XIRAB KIRIN	bextê xwe xirab kirin	kuwiktionary	https://ku.wiktionary.org/wiki/bextê_xwe_xirab_kirin
BEXTÎ DOTÊ JI DÊ YE	bextî dotê ji dê ye	kuwiktionary	https://ku.wiktionary.org/wiki/bextî_dotê_ji_dê_ye
BEXTÎ MIN DI HER TIŞTÎ DE REŞ E, TENÊ DI ZEBEŞ DE SIPÎ YE	bextî min di her tiştî de reş e, tenê di zebeş de sipî ye	kuwiktionary	https://ku.wiktionary.org/wiki/bextî_min_di_her_tiştî_de_reş_e,_tenê_di_zebeş_de_sipî_ye
BEXÎKIRÎ	bexîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/bexîkirî
BEXŞANDINÊ XWESTIN	bexşandinê xwestin	kuwiktionary	https://ku.wiktionary.org/wiki/bexşandinê_xwestin
BEXŞANDÎKIRÎ	bexşandîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/bexşandîkirî
BEXŞBAR	bexşbar	kuwiktionary	https://ku.wiktionary.org/wiki/bexşbar
BEXŞBER	bexşber	kuwiktionary	https://ku.wiktionary.org/wiki/bexşber
BEXŞDAR	bexşdar	kuwiktionary	https://ku.wiktionary.org/wiki/bexşdar
BEXŞDARKÎ	bexşdarkî	kuwiktionary	https://ku.wiktionary.org/wiki/bexşdarkî
BEXŞENDETÎ	bexşendetî	kuwiktionary	https://ku.wiktionary.org/wiki/bexşendetî
BEXŞKIRINKÎ	bexşkirinkî	kuwiktionary	https://ku.wiktionary.org/wiki/bexşkirinkî
BEXŞÎNBAR	bexşînbar	kuwiktionary	https://ku.wiktionary.org/wiki/bexşînbar
BEXŞÎNFIROŞ	bexşînfiroş	kuwiktionary	https://ku.wiktionary.org/wiki/bexşînfiroş
BEXŞÎŞDAN	bexşîşdan	kuwiktionary	https://ku.wiktionary.org/wiki/bexşîşdan
BEXŞÎŞDANÊ	bexşîşdanê	kuwiktionary	https://ku.wiktionary.org/wiki/bexşîşdanê
BEXŞÎŞKIRÎ	bexşîşkirî	kuwiktionary	https://ku.wiktionary.org/wiki/bexşîşkirî
BEYAD	beyad	kuwiktionary	https://ku.wiktionary.org/wiki/beyad
BEYANDIN	beyandin	kuwiktionary	https://ku.wiktionary.org/wiki/beyandin
BEYANDINA	beyandina	kuwiktionary	https://ku.wiktionary.org/wiki/beyandina
BEYANDINAN	beyandinan	kuwiktionary	https://ku.wiktionary.org/wiki/beyandinan
BEYANDINEK	beyandinek	kuwiktionary	https://ku.wiktionary.org/wiki/beyandinek
BEYANDINEKE	beyandineke	kuwiktionary	https://ku.wiktionary.org/wiki/beyandineke
BEYANDINEKÊ	beyandinekê	kuwiktionary	https://ku.wiktionary.org/wiki/beyandinekê
BEYANDININ	beyandinin	kuwiktionary	https://ku.wiktionary.org/wiki/beyandinin
BEYANDININAN	beyandininan	kuwiktionary	https://ku.wiktionary.org/wiki/beyandininan
BEYANDININE	beyandinine	kuwiktionary	https://ku.wiktionary.org/wiki/beyandinine
BEYANDININO	beyandinino	kuwiktionary	https://ku.wiktionary.org/wiki/beyandinino
BEYANDINÊ	beyandinê	kuwiktionary	https://ku.wiktionary.org/wiki/beyandinê
BEYANDINÊN	beyandinên	kuwiktionary	https://ku.wiktionary.org/wiki/beyandinên
BEYANDÎ	beyandî	kuwiktionary	https://ku.wiktionary.org/wiki/beyandî
BEYANKER	beyanker	kuwiktionary	https://ku.wiktionary.org/wiki/beyanker
BEYANKERÎ	beyankerî	kuwiktionary	https://ku.wiktionary.org/wiki/beyankerî
BEYARGEH	beyargeh	kuwiktionary	https://ku.wiktionary.org/wiki/beyargeh
BEYARGEHA	beyargeha	kuwiktionary	https://ku.wiktionary.org/wiki/beyargeha
BEYARGEHAN	beyargehan	kuwiktionary	https://ku.wiktionary.org/wiki/beyargehan
BEYARGEHEK	beyargehek	kuwiktionary	https://ku.wiktionary.org/wiki/beyargehek
BEYARGEHEKE	beyargeheke	kuwiktionary	https://ku.wiktionary.org/wiki/beyargeheke
BEYARGEHEKÊ	beyargehekê	kuwiktionary	https://ku.wiktionary.org/wiki/beyargehekê
BEYARGEHIN	beyargehin	kuwiktionary	https://ku.wiktionary.org/wiki/beyargehin
BEYARGEHINAN	beyargehinan	kuwiktionary	https://ku.wiktionary.org/wiki/beyargehinan
BEYARGEHINE	beyargehine	kuwiktionary	https://ku.wiktionary.org/wiki/beyargehine
BEYARGEHÊ	beyargehê	kuwiktionary	https://ku.wiktionary.org/wiki/beyargehê
BEYARGEHÊN	beyargehên	kuwiktionary	https://ku.wiktionary.org/wiki/beyargehên
BEYARGEHÎ	beyargehî	kuwiktionary	https://ku.wiktionary.org/wiki/beyargehî
BEYARHÊLAN	beyarhêlan	kuwiktionary	https://ku.wiktionary.org/wiki/beyarhêlan
BEYARHÊLANÊ	beyarhêlanê	kuwiktionary	https://ku.wiktionary.org/wiki/beyarhêlanê
BEYATKIRÎ	beyatkirî	kuwiktionary	https://ku.wiktionary.org/wiki/beyatkirî
BEYAVDAR	beyavdar	kuwiktionary	https://ku.wiktionary.org/wiki/beyavdar
BEYAVDARÎ	beyavdarî	kuwiktionary	https://ku.wiktionary.org/wiki/beyavdarî
BEYAVÎTÎ	beyavîtî	kuwiktionary	https://ku.wiktionary.org/wiki/beyavîtî
BEYDAYÎ	beydayî	kuwiktionary	https://ku.wiktionary.org/wiki/beydayî
BEYHÎN	beyhîn	kuwiktionary	https://ku.wiktionary.org/wiki/beyhîn
BEYHÎNA	beyhîna	kuwiktionary	https://ku.wiktionary.org/wiki/beyhîna
BEYHÎNAN	beyhînan	kuwiktionary	https://ku.wiktionary.org/wiki/beyhînan
BEYHÎNEK	beyhînek	kuwiktionary	https://ku.wiktionary.org/wiki/beyhînek
BEYHÎNEKE	beyhîneke	kuwiktionary	https://ku.wiktionary.org/wiki/beyhîneke
BEYHÎNEKÊ	beyhînekê	kuwiktionary	https://ku.wiktionary.org/wiki/beyhînekê
BEYHÎNIN	beyhînin	kuwiktionary	https://ku.wiktionary.org/wiki/beyhînin
BEYHÎNINAN	beyhîninan	kuwiktionary	https://ku.wiktionary.org/wiki/beyhîninan
BEYHÎNINE	beyhînine	kuwiktionary	https://ku.wiktionary.org/wiki/beyhînine
BEYHÎNINO	beyhînino	kuwiktionary	https://ku.wiktionary.org/wiki/beyhînino
BEYHÎNÊ	beyhînê	kuwiktionary	https://ku.wiktionary.org/wiki/beyhînê
BEYHÎNÊN	beyhînên	kuwiktionary	https://ku.wiktionary.org/wiki/beyhînên
BEYIHAN	beyihan	kuwiktionary	https://ku.wiktionary.org/wiki/beyihan
BEYIHANA	beyihana	kuwiktionary	https://ku.wiktionary.org/wiki/beyihana
BEYIHANAN	beyihanan	kuwiktionary	https://ku.wiktionary.org/wiki/beyihanan
BEYIHANEK	beyihanek	kuwiktionary	https://ku.wiktionary.org/wiki/beyihanek
BEYIHANEKE	beyihaneke	kuwiktionary	https://ku.wiktionary.org/wiki/beyihaneke
BEYIHANEKÊ	beyihanekê	kuwiktionary	https://ku.wiktionary.org/wiki/beyihanekê
BEYIHANIN	beyihanin	kuwiktionary	https://ku.wiktionary.org/wiki/beyihanin
BEYIHANINAN	beyihaninan	kuwiktionary	https://ku.wiktionary.org/wiki/beyihaninan
BEYIHANINE	beyihanine	kuwiktionary	https://ku.wiktionary.org/wiki/beyihanine
BEYIHANINO	beyihanino	kuwiktionary	https://ku.wiktionary.org/wiki/beyihanino
BEYIHANÊ	beyihanê	kuwiktionary	https://ku.wiktionary.org/wiki/beyihanê
BEYIHANÊN	beyihanên	kuwiktionary	https://ku.wiktionary.org/wiki/beyihanên
BEYIHÎN	beyihîn	kuwiktionary	https://ku.wiktionary.org/wiki/beyihîn
BEYIHÎNA	beyihîna	kuwiktionary	https://ku.wiktionary.org/wiki/beyihîna
BEYIHÎNAN	beyihînan	kuwiktionary	https://ku.wiktionary.org/wiki/beyihînan
BEYIHÎNEK	beyihînek	kuwiktionary	https://ku.wiktionary.org/wiki/beyihînek
BEYIHÎNEKE	beyihîneke	kuwiktionary	https://ku.wiktionary.org/wiki/beyihîneke
BEYIHÎNEKÊ	beyihînekê	kuwiktionary	https://ku.wiktionary.org/wiki/beyihînekê
BEYIHÎNIN	beyihînin	kuwiktionary	https://ku.wiktionary.org/wiki/beyihînin
BEYIHÎNINAN	beyihîninan	kuwiktionary	https://ku.wiktionary.org/wiki/beyihîninan
BEYIHÎNINE	beyihînine	kuwiktionary	https://ku.wiktionary.org/wiki/beyihînine
BEYIHÎNINO	beyihînino	kuwiktionary	https://ku.wiktionary.org/wiki/beyihînino
BEYIHÎNÊ	beyihînê	kuwiktionary	https://ku.wiktionary.org/wiki/beyihînê
BEYIHÎNÊN	beyihînên	kuwiktionary	https://ku.wiktionary.org/wiki/beyihînên
BEYINDIR	beyindir	kuwiktionary	https://ku.wiktionary.org/wiki/beyindir
BEYINDIRA	beyindira	kuwiktionary	https://ku.wiktionary.org/wiki/beyindira
BEYINDIRAN	beyindiran	kuwiktionary	https://ku.wiktionary.org/wiki/beyindiran
BEYINDIREK	beyindirek	kuwiktionary	https://ku.wiktionary.org/wiki/beyindirek
BEYINDIREKE	beyindireke	kuwiktionary	https://ku.wiktionary.org/wiki/beyindireke
BEYINDIREKÊ	beyindirekê	kuwiktionary	https://ku.wiktionary.org/wiki/beyindirekê
BEYINDIRIN	beyindirin	kuwiktionary	https://ku.wiktionary.org/wiki/beyindirin
BEYINDIRINAN	beyindirinan	kuwiktionary	https://ku.wiktionary.org/wiki/beyindirinan
BEYINDIRINE	beyindirine	kuwiktionary	https://ku.wiktionary.org/wiki/beyindirine
BEYINDIRINO	beyindirino	kuwiktionary	https://ku.wiktionary.org/wiki/beyindirino
BEYINDIRÊ	beyindirê	kuwiktionary	https://ku.wiktionary.org/wiki/beyindirê
BEYINDIRÊN	beyindirên	kuwiktionary	https://ku.wiktionary.org/wiki/beyindirên
BEYN	beyn	kuwiktionary	https://ku.wiktionary.org/wiki/beyn
BEYNA	beyna	kuwiktionary	https://ku.wiktionary.org/wiki/beyna
BEYNAN	beynan	kuwiktionary	https://ku.wiktionary.org/wiki/beynan
BEYNEK	beynek	kuwiktionary	https://ku.wiktionary.org/wiki/beynek
BEYNEKE	beyneke	kuwiktionary	https://ku.wiktionary.org/wiki/beyneke
BEYNEKÊ	beynekê	kuwiktionary	https://ku.wiktionary.org/wiki/beynekê
BEYNOK	beynok	kuwiktionary	https://ku.wiktionary.org/wiki/beynok
BEYNOKA	beynoka	kuwiktionary	https://ku.wiktionary.org/wiki/beynoka
BEYNOKAN	beynokan	kuwiktionary	https://ku.wiktionary.org/wiki/beynokan
BEYNOKEK	beynokek	kuwiktionary	https://ku.wiktionary.org/wiki/beynokek
BEYNOKEKE	beynokeke	kuwiktionary	https://ku.wiktionary.org/wiki/beynokeke
BEYNOKEKÊ	beynokekê	kuwiktionary	https://ku.wiktionary.org/wiki/beynokekê
BEYNOKIN	beynokin	kuwiktionary	https://ku.wiktionary.org/wiki/beynokin
BEYNOKINAN	beynokinan	kuwiktionary	https://ku.wiktionary.org/wiki/beynokinan
BEYNOKINE	beynokine	kuwiktionary	https://ku.wiktionary.org/wiki/beynokine
BEYNOKÊ	beynokê	kuwiktionary	https://ku.wiktionary.org/wiki/beynokê
BEYNOKÊN	beynokên	kuwiktionary	https://ku.wiktionary.org/wiki/beynokên
BEYNOKÎ	beynokî	kuwiktionary	https://ku.wiktionary.org/wiki/beynokî
BEYNÊN	beynên	kuwiktionary	https://ku.wiktionary.org/wiki/beynên
BEYSBOLVANÎ	beysbolvanî	kuwiktionary	https://ku.wiktionary.org/wiki/beysbolvanî
BEYSOS	Beysos	kuwiktionary	https://ku.wiktionary.org/wiki/Beysos
BEYT-UL HERAM	Beyt-ul heram	kuwiktionary	https://ku.wiktionary.org/wiki/Beyt-ul_heram
BEYTU	beytu	kuwiktionary	https://ku.wiktionary.org/wiki/beytu
BEYTUN	beytun	kuwiktionary	https://ku.wiktionary.org/wiki/beytun
BEYTÛ	beytû	kuwiktionary	https://ku.wiktionary.org/wiki/beytû
BEZA BERGÎLÊ ZÛ XELAS DIBE	beza bergîlê zû xelas dibe	kuwiktionary	https://ku.wiktionary.org/wiki/beza_bergîlê_zû_xelas_dibe
BEZA PISÎKÊ HETA BER KULÎNÊ YE	beza pisîkê heta ber kulînê ye	kuwiktionary	https://ku.wiktionary.org/wiki/beza_pisîkê_heta_ber_kulînê_ye
BEZBEZOK	bezbezok	kuwiktionary	https://ku.wiktionary.org/wiki/bezbezok
BEZDAR	bezdar	kuwiktionary	https://ku.wiktionary.org/wiki/bezdar
BEZKIRÎ	bezkirî	kuwiktionary	https://ku.wiktionary.org/wiki/bezkirî
BEZMGEH	bezmgeh	kuwiktionary	https://ku.wiktionary.org/wiki/bezmgeh
BEZMKIRÎ	bezmkirî	kuwiktionary	https://ku.wiktionary.org/wiki/bezmkirî
BEZMXANE	bezmxane	kuwiktionary	https://ku.wiktionary.org/wiki/bezmxane
BEZÎNHEV	bezînhev	kuwiktionary	https://ku.wiktionary.org/wiki/bezînhev
BEŞ BIKE	beş bike	kuwiktionary	https://ku.wiktionary.org/wiki/beş_bike
BEŞ BIKIN	beş bikin	kuwiktionary	https://ku.wiktionary.org/wiki/beş_bikin
BEŞ DIKIR	beş dikir	kuwiktionary	https://ku.wiktionary.org/wiki/beş_dikir
BEŞ KIRIBÛ	beş kiribû	kuwiktionary	https://ku.wiktionary.org/wiki/beş_kiribû
BEŞ KIRIYE	beş kiriye	kuwiktionary	https://ku.wiktionary.org/wiki/beş_kiriye
BEŞ NAKE	beş nake	kuwiktionary	https://ku.wiktionary.org/wiki/beş_nake
BEŞ NAKIN	beş nakin	kuwiktionary	https://ku.wiktionary.org/wiki/beş_nakin
BEŞ NAKÎ	beş nakî	kuwiktionary	https://ku.wiktionary.org/wiki/beş_nakî
BEŞ NEDIKIR	beş nedikir	kuwiktionary	https://ku.wiktionary.org/wiki/beş_nedikir
BEŞ NEKE	beş neke	kuwiktionary	https://ku.wiktionary.org/wiki/beş_neke
BEŞ NEKIN	beş nekin	kuwiktionary	https://ku.wiktionary.org/wiki/beş_nekin
BEŞ NEKIR	beş nekir	kuwiktionary	https://ku.wiktionary.org/wiki/beş_nekir
BEŞ NEKIRIBÛ	beş nekiribû	kuwiktionary	https://ku.wiktionary.org/wiki/beş_nekiribû
BEŞ NEKIRIYE	beş nekiriye	kuwiktionary	https://ku.wiktionary.org/wiki/beş_nekiriye
BEŞAT	Beşat	kuwiktionary	https://ku.wiktionary.org/wiki/Beşat
BEŞBÛNÊ	beşbûnê	kuwiktionary	https://ku.wiktionary.org/wiki/beşbûnê
BEŞDARIYÎ	beşdariyî	kuwiktionary	https://ku.wiktionary.org/wiki/beşdariyî
BEŞDARKER	beşdarker	kuwiktionary	https://ku.wiktionary.org/wiki/beşdarker
BEŞDARKIRINÊ	beşdarkirinê	kuwiktionary	https://ku.wiktionary.org/wiki/beşdarkirinê
BEŞDARKIRÎ	beşdarkirî	kuwiktionary	https://ku.wiktionary.org/wiki/beşdarkirî
BEŞDARKÎ	beşdarkî	kuwiktionary	https://ku.wiktionary.org/wiki/beşdarkî
BEŞDARNEBÛN	beşdarnebûn	kuwiktionary	https://ku.wiktionary.org/wiki/beşdarnebûn
BEŞDARÎKIRÎ	beşdarîkirî	kuwiktionary	https://ku.wiktionary.org/wiki/beşdarîkirî
BEŞERKIRÎ	beşerkirî	kuwiktionary	https://ku.wiktionary.org/wiki/beşerkirî
BEŞERKOR	beşerkor	kuwiktionary	https://ku.wiktionary.org/wiki/beşerkor
BEŞKIRÎ	beşkirî	kuwiktionary	https://ku.wiktionary.org/wiki/beşkirî
BEŞÎR	Beşîr	kuwiktionary	https://ku.wiktionary.org/wiki/Beşîr
BI ... DE	bi ... de	kuwiktionary	https://ku.wiktionary.org/wiki/bi_..._de
BI ... VE	bi ... ve	kuwiktionary	https://ku.wiktionary.org/wiki/bi_..._ve
BI AGEHDARÎ	bi agehdarî	kuwiktionary	https://ku.wiktionary.org/wiki/bi_agehdarî
BI ALASTINÊ ZIK TÊR NABE	bi alastinê zik têr nabe	kuwiktionary	https://ku.wiktionary.org/wiki/bi_alastinê_zik_têr_nabe
BI AQIL SIVIK E, BI LINGAN ÇAPIK E	bi aqil sivik e, bi lingan çapik e	kuwiktionary	https://ku.wiktionary.org/wiki/bi_aqil_sivik_e,_bi_lingan_çapik_e
BI AQIL SIVIK E, BI NIGAN ÇAPIK E	bi aqil sivik e, bi nigan çapik e	kuwiktionary	https://ku.wiktionary.org/wiki/bi_aqil_sivik_e,_bi_nigan_çapik_e
